sugas,parklajumi,svarots
NOCSP.,0.4787268955313626,0.002342653646705676
NOLAER,0.1920017988106317,9.395622396743088e-4
NOMNOC,0.3704034835918693,0.001812572219544602
NONTYP,0.046537018315432305,2.2772924747093963e-4
NOTCYN,0.3083164675816683,0.0015087489419576372
NOTDRO,0.25790372492346153,0.0012620538084043022
NOTUDD,0.399138177303027,0.0019531856583084664
NOTZIC,0.18345073262589423,8.977175332918481e-4
NYMANT,0.389174589578791,0.001904428767199297
NYMNIT,0.41457611473989675,0.002028731320713657
NYMPOL,0.2548687904078933,0.0012472023336349198
NYMSP.,0.43566172891432026,0.0021319139315087213
NYMXAN,0.2639736403429981,0.0012917569849450505
OCHPLE,0.5914110046412178,0.0028940741781111204
OCHSYL,0.31342111847899207,0.0015337285893336253
ODEATR,0.22328751669251173,0.0010926591343128297
ODOBID,0.731654053743294,0.003580354588655922
ODOPRU,0.3138258850776323,0.001535709317713878
ODOSIE,2.753066120076651e-5,1.347214966616993e-7
OENJUT,0.3253935300997753,0.0015923156752172339
OINV-F,8.524559185159255e-9,4.171499418161144e-11
OLEARC,0.2626114365340006,0.0012850910304091927
OLISP.,0.23796093490658204,0.0011644636161785814
ONCSEM,0.3698184606983816,0.0018097094056362375
OPEBRU,2.155771119591842e-4,1.0549282110354617e-6
OPEFAG,0.00532959406779331,2.6080408464451913e-5
OPESP.,5.568801479882954e-4,2.7250971726056085e-6
OPILUT,0.32946428396156463,0.0016122359397107862
ORGANT,0.19841186408053316,9.709299420539473e-4
ORGANTG,0.4040019256509182,0.001976986447255574
ORGREC,0.07105276676642806,3.476972460240557e-4
ORTCER,5.754917692412848e-4,2.8161732805210124e-6
ORTCRU,0.0010731522667814391,5.251478650380739e-6
ORTGOT,0.009036992791163817,4.4222591868323155e-5
ORTINC,0.005347397506647376,2.6167529725748684e-5
ORTPOP,0.0015727790599200096,7.696406102469663e-6
OSTNUB,0.40348868436497803,0.001974474897181052
OSTPAL,0.20397493951678564,9.981528933426364e-4
PANCOE,0.08414323878343515,4.1175556882562303e-4
PANCOR,0.18847037790281412,9.222812050280957e-4
PANFLA,0.004413465435610357,2.1597326145350673e-5
PANTEN,0.1821064292122476,8.9113917447463e-4
PAPMAC,0.5374512393374423,0.0026300216626911036
PARAEG,0.589810343879199,0.002886241332690727
PARCLA,0.5506289405146342,0.002694506842040973
PARCON,0.05327580734153677,2.6070556201215927e-4
PARFUL,0.12641789192576233,6.186269004168148e-4
PARMNE,0.36559718187086676,0.0017890525460961802
